recordId,Title,type of object,Category,Person / organisation - Role,Date / Period,Place,Association,Material /Technique,Accession number,Museum department,object_url
454020,Attic red-figure stemmed pottery cup depicting an athletics scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,,"400 BCE - 370 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1943.53,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454020
471063,Attic black-figure pottery stemmed cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type A,ceramics, - ,"530 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1947.109,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471063
471266,Attic black-figure pottery chous,container > vessel > jug > wine-jug > oinochoe,ceramics, - ,"490 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1925.142,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471266
471267,Attic black-figure pottery cup depicting a symposion scene,container > vessel > cup > drinking-cup > mastoid cup,ceramics, - ,"500 BCE - 470 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1947.243,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471267
471375,Attic black-figure pottery amphora depicting a race,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"500 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1941.1248,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471375
459861,Attic red-figure askos depicting a hound chasing a hare,container > oil-container > perfume bottle > unguent jar > askos,ceramics, - ,"430 BCE - 420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Ukraine > Krym > Nymphaion, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1885.498,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-459861
471664,Attic black-figure pottery stemmed cup,container > vessel > cup > drinking-cup > stemmed cup > kylix > siana cup,ceramics, - ,"575 BCE - 550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Greece > Central Greece > Phthiotis > Tithorea, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1934.332,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-471664
453970,Attic red-figure stemless pottery cup depicting an athletics scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics,,"430 BCE - 420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1943.1,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453970
455499,Attic red-figure pottery chous,container > vessel > jug > wine-jug > oinochoe,ceramics,,"450 BCE - 440 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1965.128,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455499
455072,Attic red-figure pottery krater depicting a Dionysiac scene,container > vessel > mixing vessel > krater > bell-krater,ceramics,,"420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1943.9,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455072
455073,Attic red-figure pottery pelike depicting a domestic scene,container > vessel > storage vessel > pelike,ceramics,,"440 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.853,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455073
387712,Attic red-figure pottery chous depicting a scene of daily life,container > vessel > jug > wine-jug > oinochoe,ceramics,,"425 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > South Aegean > Rhodes > Rhodes, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.874,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387712
387714,Attic red-figure pottery jug depicting a mythological figure,container > vessel > jug > wine-jug > oinochoe,ceramics,,"400 BCE - 375 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1945.2,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387714
387717,Attic black-figure pottery chous,container > vessel > jug > wine-jug > oinochoe,ceramics,,"480 BCE - 400 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1957.32,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387717
447313,Attic black-figure pottery neck-amphora depicting a battle scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1984.943,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-447313
525287,Attic black-figure pottery oinochoe,container > vessel > jug > wine-jug > oinochoe > trefoil-mouth oinochoe,ceramics, - ,"550 BCE - 540 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1930.30,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-525287
593546,Attic black-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics,,"525 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1999.151,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-593546
520731,Attic red-figure pottery lebes gamikos depicting a domestic scene,container > vessel > storage vessel > water jar > lebes gamikos,ceramics, - ,"440 BCE - 430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > South Aegean > Rhodes > Rhodes, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1951.17,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-520731
388473,Attic red figure pottery amphora depicting a warrior taking leave,container > vessel > storage vessel > amphora > neck-amphora,ceramics,The Niobid Painter - artist,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Nola, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",ANFortnum.C.196,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388473
386774,Attic red-figure pottery plate depicting a mounted archer in Persian dress,container > vessel > plate,ceramics, - ,"520 BCE - 510 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Italy > Tuscany > Province of Siena > Chiusi, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.175,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386774
386788,Attic red-figure stemmed pottery cup depicting a courting scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,The Brygos Painter - artist,"485 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1967.304,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-386788
453967,Attic black-figure pottery stemless cup,container > vessel > cup > drinking-cup > stemless type C cup,ceramics,,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.168,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-453967
454021,Attic red-figure pottery stemmed cup depicting a domestic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,,"410 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > Attica > Central Athens > Athens, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.278,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454021
454292,Attic red-figure pottery lekythos depicting fawns,container > oil-container > perfume bottle > unguent jar > lekythos > squat lekythos,ceramics,,410 BCE - 400 BCE - date of creation,"Europe > Ukraine > Krym > Nymphaion, The Greek World > Greece > Attica","place of excavation, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1885.500,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-454292
455038,Attic red-figure stemmed pottery cup depicting a warrior scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"410 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1913.311,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455038
455080,Attic black-figure pottery amphora depicting a Dionysiac scene,container > vessel > storage vessel > amphora > neck-amphora,ceramics, - ,"500 BCE - 480 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1879.156,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-455080
449589,Attic black-figure miniature pottery standed basin depicting a frieze of three swans,container > vessel > basin,ceramics,,"560 BCE - 550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1928.24,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-449589
520933,Attic red-figure pottery pyxis and lid,"container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > type A pyxis, miscellaneous equipment > cover > vessel-cover",ceramics, - ,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1964.325,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-520933
525587,Attic black-figure pottery pyxis,container > cosmetic-container > cosmetic-vessel > cosmetic-pot > pyxis > tripod pyxis,ceramics, - ,"550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1924.48,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-525587
387371,Attic red-figure pottery stemless cup depicting a domestic scene,container > vessel > cup > drinking-cup > stemless type C cup,ceramics, - ,"440 BCE - 430 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1939.78,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387371
387445,Attic black-figure pottery amphora depicting a mythological scene,container > vessel > storage vessel > amphora > type B belly-amphora,ceramics,,"575 BCE - 550 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1929.462,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387445
387687,Attic red-figure pottery lekanis and lid,container > cosmetic-container > cosmetic-vessel > cosmetic-pot > lekanis,ceramics, - ,400 BCE - date of creation,"Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1966.716,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387687
387754,Attic red-figure pottery alabastron depicting a domestic scene,container > oil-container > perfume bottle > unguent jar > alabastron,ceramics," - , - ","520 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Greece, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1921.1214,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-387754
388743,Attic black-figure pottery lekythos depicting a wedding scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"500 BCE - 490 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","The Greek World > Sicily > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted and incised decoration, processed material > ceramic > pottery, marked > [marking techniques] > incised, painted, ",AN1889.1012,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-388743
460215,Attic red-figure pottery pelike depicting a religious scene,container > vessel > storage vessel > pelike,ceramics, - ,"460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Cumae, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1927.3,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460215
460496,Attic red-figure pottery hydria depicting a domestic scene,container > vessel > jar > water-jar > hydria,ceramics, - ,"430 BCE - 420 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1885.657,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460496
460539,Attic red-figure pottery cup depicting youths,container > vessel > cup > drinking-cup > skyphos,ceramics,The Agathon Painter - artist,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1947.118,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460539
460644,Attic red-figure pottery stemmed cup fragment depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics,The Ambrosios Painter - artist,"510 BCE - 500 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1917.55,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460644
460656,Attic red-figure pottery stemless cup fragment depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type C,ceramics, - ,"460 BCE - 450 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1930.257,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460656
460767,Attic red-figure pottery lekythos depicting a Dionysiac scene,container > oil-container > perfume bottle > unguent jar > lekythos > squat lekythos,ceramics, - ,"470 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1920.55,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460767
460780,Attic red-figure pottery stemmed cup depicting a Dionysiac scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"490 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Italy > Sicily > Province of Caltanissetta > Gela, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",ANFortnum.C.107,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460780
460848,Attic red-figure stemmed pottery cup depicting a symposiastic scene,container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B,ceramics, - ,"520 BCE - 510 BCE - date of creation,Archaic Period (750 - 480 BCE) - date of creation","Europe > Italy > Lazio > Province of Viterbo > Vulci, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1896-1908.G.262,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460848
460872,Attic red-figure pottery stamnos depicting a symposiastic scene,container > vessel > mixing vessel > stamnos,ceramics,The Copenhagen Painter - artist,"480 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Unknown, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1965.127,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460872
460876,Attic red-figure pottery stemmed cup depicting a symposiastic scene,"container > vessel > cup > drinking-cup > stemmed cup > kylix > cup type B, container > vessel > cup > drinking-cup > stemmed cup > kylix",ceramics, - ,"490 BCE - 480 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","The Greek World > Italy > Central and southern Campania > Nola, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1879.165,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-460876
461066,Attic red-figure pottery lekythos depicting a mythological scene,container > oil-container > perfume bottle > unguent jar > lekythos,ceramics, - ,"470 BCE - 460 BCE - date of creation,Classical Period (Greece) (480 - 323 BCE) - date of creation","Europe > Greece > Attica, The Greek World > Greece > Attica","find spot, place of creation","pottery, with painted decoration, processed material > ceramic > pottery, painted, ",AN1939.73,Antiquities,https://www.ashmolean.org/collections-online#/item/ash-object-461066
